timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.74218E+12,351,HTTP Request,200,OK,Thread Group 1-67,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,350,0,251
1.74218E+12,543,HTTP Request,200,OK,Thread Group 1-68,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,543,0,454
1.74218E+12,341,HTTP Request,200,OK,Thread Group 1-69,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,341,0,254
1.74218E+12,380,HTTP Request,200,OK,Thread Group 1-70,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,379,0,275
1.74218E+12,488,HTTP Request,200,OK,Thread Group 1-71,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,488,0,389
1.74218E+12,369,HTTP Request,200,OK,Thread Group 1-72,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,368,0,276
1.74218E+12,425,HTTP Request,200,OK,Thread Group 1-73,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,425,0,337
1.74218E+12,357,HTTP Request,200,OK,Thread Group 1-74,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,356,0,262
1.74218E+12,340,HTTP Request,200,OK,Thread Group 1-75,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,340,0,253
1.74218E+12,358,HTTP Request,200,OK,Thread Group 1-76,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,358,0,268
1.74218E+12,342,HTTP Request,200,OK,Thread Group 1-77,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,342,0,257
1.74218E+12,355,HTTP Request,200,OK,Thread Group 1-78,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,354,0,251
1.74218E+12,385,HTTP Request,200,OK,Thread Group 1-79,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,385,0,292
1.74218E+12,403,HTTP Request,200,OK,Thread Group 1-80,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,403,0,312
1.74218E+12,406,HTTP Request,200,OK,Thread Group 1-81,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,398,0,285
1.74218E+12,483,HTTP Request,200,OK,Thread Group 1-82,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,483,0,337
1.74218E+12,424,HTTP Request,200,OK,Thread Group 1-83,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,423,0,333
1.74218E+12,525,HTTP Request,200,OK,Thread Group 1-84,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,524,0,381
1.74218E+12,437,HTTP Request,200,OK,Thread Group 1-85,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,437,0,346
1.74218E+12,353,HTTP Request,200,OK,Thread Group 1-86,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,353,0,257
1.74218E+12,344,HTTP Request,200,OK,Thread Group 1-87,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,344,0,256
1.74218E+12,348,HTTP Request,200,OK,Thread Group 1-88,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,348,0,252
1.74218E+12,357,HTTP Request,200,OK,Thread Group 1-89,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,357,0,268
1.74218E+12,351,HTTP Request,200,OK,Thread Group 1-90,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,351,0,263
1.74218E+12,362,HTTP Request,200,OK,Thread Group 1-91,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,362,0,270
1.74218E+12,379,HTTP Request,200,OK,Thread Group 1-92,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,378,0,287
1.74218E+12,354,HTTP Request,200,OK,Thread Group 1-93,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,354,0,267
1.74218E+12,398,HTTP Request,200,OK,Thread Group 1-94,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,398,0,306
1.74218E+12,355,HTTP Request,200,OK,Thread Group 1-95,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,355,0,267
1.74218E+12,348,HTTP Request,200,OK,Thread Group 1-96,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,348,0,251
1.74218E+12,474,HTTP Request,200,OK,Thread Group 1-97,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,473,0,285
1.74218E+12,511,HTTP Request,200,OK,Thread Group 1-99,text,FALSE,Test failed: code expected to contain /404/,13081,126,7,7,https://www.blueseer.com/edi.html,511,0,382
1.74218E+12,857,HTTP Request,200,OK,Thread Group 1-98,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,857,0,324
1.74218E+12,564,HTTP Request,200,OK,Thread Group 1-100,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,563,0,394
1.74218E+12,520,HTTP Request,200,OK,Thread Group 1-101,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,520,0,431
1.74218E+12,344,HTTP Request,200,OK,Thread Group 1-102,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,344,0,253
1.74218E+12,354,HTTP Request,200,OK,Thread Group 1-103,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,354,0,256
